album_name,track_number,track_name,artist,lyrics,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name
Speak Now (Taylor's Version),19,I Can See You (Taylor's Version) [From The Vault],Taylor Swift,"Uh-uh, uh, uh You brush past me in the hallway And you don't think I, I, I can see ya, do ya? I've been watchin' you for ages And I spend my time tryin' not to feel it But what would you do if I went to touch you now? What would you do if they never found us out? What would you do if we never made a sound? 'Cause I can see you waitin' down the hall from me And I could see you up against the wall with me And what would you do? Baby, if you only knew That I can see you Uh-uh, uh, uh And we kept everything professional But something's changed, it's somethin' I, I like They keep watchful eyes on us So it's best that we move fast and keep quiet You won't believe half the things I see inside my head Wait 'til you see half the things that haven't happened yet But what would you do if I went to touch you now? What would you do if they never found us out? What would you do if we never made a sound? 'Cause I can see you waitin' down the hall from me And I could see you up against the wall with me And what would you do? Baby, if you only knew, oh, oh, oh That I could see you throw your jacket on the floor I could see you, make me want you even more What would you do? Baby, if you only knew That I can see you Uh-uh, uh, uh I can see you in your suit and your necktie Passed me a note saying, ""Meet me tonight"" Then we kissed and you know I won't ever tell, yeah And I could see you being my addiction You can see me as a secret mission Hide away and I will start behaving myself Uh-uh, uh, uh Oh-oh, oh, oh I can see you waitin' down the hall from me And I could see you up against the wall with me And what would you do? Baby, if you only knew, oh That I could see you throw your jacket on the floor I could see you, make me want you even more What would you do? Baby, if you only knew That I can see you, oh, I can see you Oh, I see you, I see you, baby I see you (Uh-uh, uh, uh) I see you, I see you, baby Oh, baby",0.694,0.764,-4.893,0.0337,0.0586,0,0.0608,0.819,123.044,4,273186,FALSE,F#,major
Speak Now (Taylor's Version),20,Castles Crumbling (Taylor's Version) [From The Vault],Taylor Swift,"(Once, I had an empire) (Once, I had an empire) (Once, I had an empire) Once, I had an empire in a golden age I was held up so high, I used to be great They used to cheer when they saw my face Now, I fear I have fallen from grace And I feel like my castle's crumbling down And I watch all my bridges burn to the ground And you don't want to know me, I will just let you down You don't wanna know me now Once, I was the great hope for a dynasty Crowds would hang on my words and they trusted me Their faith was strong, but I pushed it too far I held that grudge 'til it tore me apart Power went to my head and I couldn't stop Ones I loved tried to help, so I ran them off And here I sit alone behind walls of regret Falling down like promises that I never kept And I feel like my castle's crumbling down And I watch all my bridges burn to the ground And you don't want to know me, I will just let you down You don't wanna know me now My foes and friends watch my reign end I don't know how it could've ended this way Smoke billows from my ships in the harbor People look at me like I'm a monster Now they're screamin' at the palace's front gates Used to chant my name Now they're screaming that they hate me Never wanted you to hate me My castle's crumbling down And I watch all my bridges burn to the ground And you don't want to know me, I will just let you down (Just let you down) My castle's crumbling down You don't wanna know me now, now (Once, I had an empire) (Once, I had an empire) (Once, I had an empire)",0.576,0.57,-7.925,0.0434,0.362,0,0.0668,0.378,147.803,4,306062,FALSE,G,major
Speak Now (Taylor's Version),21,Foolish One (Taylor's Version) [From The Vault],Taylor Swift,"My cards are on the table, yours are in your hand Chances are, tonight, you've already got plans And chances are I will talk myself to sleep again You give me just enough attention to keep my hopes too high Wishful thoughts forget to mention when something's really not right And I will block out these voices of reason in my head And the voices say, ""You are not the exception You will never learn your lesson"" Foolish one Stop checkin' your mailbox for confessions of love That ain't never gonna come You will take the long way, you will take the long way down You know how to keep me waitin' I know how to act like I'm fine Don't know what to call this situation But I know I can't call you mine And it's delicate, but I will do my best to seem bulletproof 'Cause when my head is on your shoulder It starts thinkin' you'll come around And maybe, someday, when we're older This is something we'll laugh about Over coffee every mornin' while you're watching the news But then the voices say, ""You are not the exception You will never learn your lesson"" Foolish one Stop checkin' your mailbox for confessions of love That ain't never gonna come You will take the long way, you will take the long way down Foolish one Stop checkin' your mailbox for confessions of love That ain't never gonna come You will learn the hard way instead of just walkin' out Now I'm slidin' down the wall with my head in my hands Sayin', ""How could I not see the signs?"" Oh, you haven't written me or called But goodbye screamin' in the silence And the voices in my head are tellin' me why 'Cause you got her on your arm and me in the wings I'll get your longing glances, but she'll get your ring And you will say you had the best of intentions And maybe I will finally learn my lesson Foolish one Stop checkin' your mailbox for confessions of love That ain't never gonna come You will take the long way, you will take the long way down Foolish one Stop checkin' your mailbox for confessions of love That ain't never gonna come You will learn the hard way instead of just walkin' out, oh-oh, oh, oh La-la-la-la-la, la-la-la-la, oh La-la-la-la-la Ain't never gonna come Ooh, you will learn the hard way now Foolish one Sittin' 'round waiting for confessions of love They ain't never gonna come And thinkin' he's the one, you should've been walkin' out Foolish one The day is gonna come for your confessions of love When all is said and done, he just wasn't the one No, he just wasn't the one",0.671,0.588,-4.675,0.0299,0.617,0,0.111,0.543,96.965,4,311765,FALSE,G,major
Speak Now (Taylor's Version),22,Timeless (Taylor's Version) [From The Vault],Taylor Swift,"Down the block, there's an antique shop And something in my head said, ""Stop,"" so I walked in On the counter was a cardboard box And the sign said, ""Photos: twenty-five cents each"" Black and white, saw a '30s bride And school lovers laughin' on the porch of their first house The kinda love that you only find once in a lifetime The kind you don't put down And that's when I called you and it's so hard to explain But in those photos, I saw us instead And, somehow, I know that you and I would've found each other In another life, you still would've turned my head even if we'd met On a crowded street in 1944 And you were headed off to fight in the war You still would've been mine We would have been timeless I would've read your love letters every single night And prayed to God you'd be comin' home all right And you would've been fine We would have been timeless 'Cause I believe that we were supposed to find this So, even in a different life, you still would've been mine We would've been timeless I had to smile when it caught my eye There was one of a teenage couple in the driveway Holdin' hands on the way to a dance And the date on the back said 1958 Which brought me back to the first time I saw you Time stood still like somethin' in this old shop I thought about it as I started lookin' 'round At these precious things that time forgot That's when I came upon a book covered in cobwebs Story of a romance torn apart by fate Hundreds of years ago, they fell in love, like we did And I'd die for you in the same way if I first saw your face In the fifteen hundreds off in a foreign land And I was forced to marry another man You still would've been mine We would have been timeless I would've read your love letters every single night And run away and left it all behind You still would've been mine We would've been timeless 'Cause I believe that we were supposed to find this So, even in a different life, you still would've been mine We would've been timeless Time breaks down your mind and body Don't you let it touch your soul It was like an age-old classic The first time that you saw me The story started when you said, ""Hello"" In a crowded room a few short years ago And sometimes there's no proof, you just know You're always gonna be mine We're gonna be I'm gonna love you when our hair is turnin' gray We'll have a cardboard box of photos of the life we've made And you'll say, ""Oh my, we really were timeless"" We're gonna be timeless, timeless You still would've been mine We would've been Even if we'd met on a crowded street in 1944 You still would've been mine We would've been Down the block, there's an antique shop And somethin' in my head said, ""Stop,"" so I walked in",0.624,0.585,-5.847,0.0328,0.3,0,0.0916,0.65,142.883,4,321397,FALSE,D#,major
Red (Taylor's Version),1,State Of Grace (Taylor's Version),Taylor Swift,"I'm walkin' fast through the traffic lights Busy streets and busy lives And all we know, is touch and go We are alone with our changin' minds We fall in love 'til it hurts or bleeds Or fades in time And I never (I never) Saw you comin' And I'll never (I'll never) Be the same You come around and the armor falls Pierce the room like a cannonball Now all we know is don't let go We are alone, just you and me Up in your room and our slates are clean Just twin fire signs, four blue eyes So you were never a saint And I've loved in shades of wrong We learn to live with the pain Mosaic broken hearts But this love is brave and wild And I never (I never, oh, oh, oh-oh, oh-oh, oh) Saw you comin' (Oh, oh, oh-oh, oh-oh, oh) And I'll never (I'll never, oh, oh, oh-oh, oh-oh, oh) Be the same (Oh, oh, oh-oh, oh-oh, oh) This is a state of grace This is the worthwhile fight Love is a ruthless game Unless you play it good and right These are the hands of fate You're my Achilles heel This is the golden age Of something good and right and real And I never (I never) Saw you comin' And I'll never Be the same, yeah, oh-oh, oh And I never (I never, oh, oh, oh-oh, oh-oh, oh) Saw you comin' (Oh, oh, oh-oh, oh-oh, oh) And I'll never (I'll never, oh, oh, oh-oh, oh-oh, oh) Be the same (Oh, oh, oh-oh, oh-oh, oh) This is a state of grace This is the worthwhile fight Love is a ruthless game Unless you play it good and right",0.594,0.713,-5.314,0.0503,3.28e-4,0,0.114,0.328,129.958,4,295413,FALSE,A,major
Red (Taylor's Version),2,Red (Taylor's Version),Taylor Swift,"Loving him is like driving a new Maserati down a dead-end street Faster than the wind, passionate as sin, ending so suddenly Loving him is like trying to change your mind once you're already flying through the free fall Like the colors in autumn, so bright, just before they lose it all Losing him was blue like I'd never known Missing him was dark gray, all alone Forgetting him was like trying to know somebody you never met But loving him was red (Red, red, red) (Red, red, red) (Red, red, red) (Red, red, red) But loving him was red (Red, red, red) (Red, red, red) (Red, red, red) (Red, red, red) Touching him was like Realizing all you ever wanted was right there in front of you Memorizing him was as Easy as knowing all the words to your old favorite song Fighting with him was like Trying to solve a crossword and realizing there's no right answer Regretting him was like Wishing you never found out that love could be that strong Losing him was blue like I'd never known Missing him was dark gray, all alone (Woah) Forgetting him was like Trying to know somebody you never met But loving him was red (Red, red, red) (Red, red, red) Oh, red (Red, red, red) (Red, red, red) Burning red (Red, red, red) (Red, red, red) (Red, red, red) (Red, red, red) Remembering him comes in flashbacks and echoes Tell myself it's time now, gotta let go But moving on from him is impossible When I still see it all in my head In burning red Loving him was red Oh, losing him was blue like I'd never known Missing him was dark gray, all alone (Woah) Forgetting him was like trying to know somebody you never met 'Cause loving him was red (Red, red, red; red, red, red) Yeah, yeah, red (Red, red, red; red, red, red) Burning red (Red, red, red; red, red, red) (Red, red, red; red, red, red) And that's why he's spinning 'round in my head (Red, red, red; red, red, red) Comes back to me (Red, red, red; red, red, red), burning red (Red, red, red; red, red, red) Yeah, yeah (Red, red, red; red, red, red) His love was like driving a new Maserati down a dead-end street",0.516,0.777,-4.908,0.0375,0.00108,1.62e-6,0.0761,0.408,125.047,4,223093,FALSE,C#,minor
Red (Taylor's Version),3,Treacherous (Taylor's Version),Taylor Swift,"Put your lips close to mine As long as they don't touch Out of focus, eye to eye 'Til the gravity's too much And I'll do anything you say If you say it with your hands And I'd be smart to walk away But you're quicksand This slope is treacherous This path is reckless This slope is treacherous And I-I-I like it I can't decide if it's a choice Getting swept away I hear the sound of my own voice Asking you to stay All we are is skin and bone Trained to get along Forever going with the flow But you're friction This slope is treacherous This path is reckless This slope is treacherous I, I, I like it (Oh) Two headlights shine through the sleepless night And I will get you, get you alone Your name has echoed through my mind And I just think you should, think you should know That nothing safe is worth the drive And I would follow you, follow you home I'll follow you, follow you home This hope is treacherous This daydream is dangerous This hope is treacherous I-I-I, I-I-I, I-I-I Two headlights shine through the sleepless night And I will get you, get you alone Your name has echoed through my mind And I just think you should, think you should know That nothing safe is worth the drive And I would follow you, follow you home I'll follow you, follow you home I'll follow you, follow you home I'll follow you, follow you home This slope is treacherous I-I-I like it",0.645,0.593,-6.506,0.0288,0.0344,1.27e-4,0.13,0.299,109.984,4,242720,FALSE,D,major
Red (Taylor's Version),4,I Knew You Were Trouble (Taylor's Version),Taylor Swift,"Once upon a time, a few mistakes ago I was in your sights, you got me alone You found me, you found me, you found me I guess you didn't care, and I guess I liked that And when I fell hard, you took a step back Without me, without me, without me And he's long gone when he's next to me And I realize the blame is on me 'Cause I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been Now I'm lying on the cold hard ground Oh, oh-oh Trouble, trouble, trouble Oh, oh-oh Trouble, trouble, trouble No apologies, he'll never see you cry Pretends he doesn't know that he's the reason why You're drowning, you're drowning, you're drowning And I heard you moved on from whispers on the street A new notch in your belt is all I'll ever be And now I see, now I see, now I see He was long gone when he met me And I realize the joke is on me, hey I knew you were trouble when you walked in (Oh) So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Yeah) Now I'm lying on the cold hard ground Oh, oh-oh (Yeah) Trouble, trouble, trouble (Trouble) Oh, oh-oh Trouble, trouble, trouble And the saddest fear Comes creeping in That you never loved me Or her, or anyone, or anything Yeah I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Never been) 'Til you put me down, oh I knew you were trouble when you walked in (Knew it right there) So shame on me now (Knew it right there) Flew me to places I'd never been (Ooh) Now I'm lying on the cold hard ground Oh, oh-oh Trouble, trouble, trouble (Oh) Oh, oh-oh Trouble, trouble, trouble (Trouble) I knew you were trouble when you walked in Trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble",0.584,0.557,-6.371,0.0342,0.0129,0,0.0576,0.767,154.008,4,219760,FALSE,F#,major
Red (Taylor's Version),5,All Too Well (Taylor's Version),Taylor Swift,"I walked through the door with you, the air was cold But something 'bout it felt like home somehow And I left my scarf there at your sister's house And you've still got it in your drawer, even now Oh, your sweet disposition and my wide-eyed gaze We're singing in the car, getting lost upstate Autumn leaves falling down like pieces into place And I can picture it after all these days And I know it's long gone and That magic's not here no more And I might be okay, but I'm not fine at all Oh, oh, oh 'Cause there we are again on that little town street You almost ran the red 'cause you were lookin' over at me Wind in my hair, I was there I remember it all too well Photo album on the counter, your cheeks were turning red You used to be a little kid with glasses in a twin-sized bed And your mother's telling stories 'bout you on the tee-ball team You tell me 'bout your past, thinking your future was me And I know it's long gone and There was nothing else I could do And I forget about you long enough To forget why I needed to 'Cause there we are again in the middle of the night We're dancing 'round the kitchen in the refrigerator light Down the stairs, I was there I remember it all too well, yeah And maybe we got lost in translation Maybe I asked for too much But maybe this thing was a masterpiece 'Til you tore it all up Running scared, I was there I remember it all too well And you call me up again Just to break me like a promise So casually cruel in the name of being honest I'm a crumpled up piece of paper lying here 'Cause I remember it all, all, all Too well Time won't fly, it's like I'm paralyzed by it I'd like to be my old self again, but I'm still trying to find it After plaid shirt days and nights when you made me your own Now you mail back my things and I walk home alone But you keep my old scarf from that very first week 'Cause it reminds you of innocence and it smells like me You can't get rid of it 'Cause you remember it all too well, yeah 'Cause there we are again when I loved you so Back before you lost the one real thing you've ever known It was rare, I was there I remember it all too well Wind in my hair, you were there You remember it all Down the stairs, you were there You remember it all It was rare, I was there I remember it all too well",0.44,0.528,-7.809,0.0317,0.0171,0.00203,0.234,0.132,185.972,4,329160,FALSE,C,major
Red (Taylor's Version),6,22 (Taylor's Version),Taylor Swift,"It feels like a perfect night To dress up like hipsters And make fun of our exes Uh-uh, uh-uh It feels like a perfect night For breakfast at midnight To fall in love with strangers Uh-uh, uh-uh Yeah We're happy, free, confused, and lonely at the same time It's miserable and magical, oh yeah Tonight's the night when we forget about the deadlines It's time, oh-oh I don't know about you But I'm feelin' twenty-two Everything will be alright if You keep me next to you You don't know about me But I'll bet you want to Everything will be alright if We just keep dancin' like we're Twenty-two Twenty-two It seems like one of those nights This place is too crowded Too many cool kids Uh-uh, uh-uh (Who's Taylor Swift anyway? Ew) It seems like one of those nights We ditch the whole scene And end up dreamin' Instead of sleepin' Yeah We're happy, free, confused, and lonely in the best way It's miserable and magical, oh, yeah Tonight's the night when we forget about the heartbreaks It's time, oh-oh (Hey) I don't know about you But I'm feelin' twenty-two Everything will be alright if (Ooh) You keep me next to you You don't know about me But I'll bet you want to Everything will be alright if (Alright) We just keep dancin' like we're Twenty-two (Oh, oh, oh, oh, oh) Twenty-two (I don't know about you) Twenty-two Twenty-two (Ooh) It feels like one of those nights We ditch the whole scene It feels like one of those nights We won't be sleepin' It feels like one of those nights You look like bad news I gotta have you I gotta have you Ooh, oh Yeah, hey, yeah (Hey) I don't know about you (I don't know about you) But I'm feelin' twenty-two Everything will be alright if (Ooh, oh-oh) You keep me next to you You don't know about me (You don't know about me) But I'll bet you want to Everything will be alright if We just keep dancin' like we're (Dance like we're twenty-two) Twenty-two (Ooh, woah-oh-oh-oh) Twenty-two (Dancin' like) Twenty-two (Yeah, yeah) Twenty-two (Yeah, yeah, yeah) It feels like one of those nights (Twenty-two) We ditch the whole scene It feels like one of those nights (Twenty-two) We won't be sleepin' It feels like one of those nights (Twenty-two) You look like bad news I gotta have you I gotta have you",0.642,0.695,-5.62,0.0281,4.43e-4,1.02e-5,0.0753,0.642,103.984,4,230960,FALSE,G,major
Red (Taylor's Version),7,I Almost Do (Taylor's Version),Taylor Swift,"I bet this time of night, you're still up I bet you're tired from a long hard week I bet you're sittin' in your chair by the window Looking out at the city, and I bet Sometimes you wonder 'bout me And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don't, I almost do, I almost do I bet you think I either moved on or hate you 'Cause each time you reach out, there's no reply I bet it never, ever occurred to you That I can't say hello to you and risk another goodbye And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don't, I almost do, I almost do Oh, we made quite a mess, babe It's probably better off this way And I confess, baby In my dreams, you're touching my face And asking me if I wanna try again with you And I almost do And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don't, I almost do, I almost do I bet this time of night, you're still up I bet you're tired from a long hard week I bet you're sittin' in your chair by the window Looking out at the city, and I hope Sometimes you wonder 'bout me",0.511,0.559,-6.587,0.0264,0.0167,0,0.113,0.248,145.88,4,244587,FALSE,E,major
Red (Taylor's Version),8,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,"I remember when we broke up the first time Saying, ""This is it, I've had enough,"" 'cause like We hadn't seen each other in a month When you said you needed space (What?) Then you come around again and say ""Baby, I miss you and I swear I'm gonna change, trust me"" Remember how that lasted for a day? I say, ""I hate you,"" we break up, you call me, I love you Ooh-ooh-ooh-ooh-ooh We called it off again last night, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you We are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together Like, ever I'm really gonna miss you picking fights And me falling for it, screaming that I'm right And you would hide away and find your peace of mind With some indie record that's much cooler than mine Ooh-ooh-ooh-ooh-ooh You called me up again tonight, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you We (We) are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together Ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh (Yeah) Oh-oh-oh I used to think that we were forever, ever And I used to say, ""Never say never"" Ugh, so he calls me up and he's like, ""I still love you"" And I'm like, ""I just, I mean, this is exhausting, you know? Like, we are never getting back together, like, ever"" (No) We are never, ever, ever getting back together We are never, ever, ever (Ooh) getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together We (Ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh, no) Getting back together We (Ooh-ooh-ooh-ooh-ooh, oh, oh) Getting back together (Yeah) You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together",0.567,0.686,-6.139,0.175,0.0317,1.86e-6,0.0732,0.716,172.014,4,193147,FALSE,G,major
Red (Taylor's Version),9,Stay Stay Stay (Taylor's Version),Taylor Swift,"I'm pretty sure we almost broke up last night I threw my phone across the room, at you I was expecting some dramatic turn away But you stayed This morning, I said we should talk about it 'Cause I read you should never leave a fight unresolved That's when you came in wearing a football helmet And said, ""Okay, let's talk"" And I said Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay Before you, I'd only dated self-indulgent takers Who took all of their problems out on me But you carry my groceries and now I'm always laughing And I love you because you have given me No choice but to Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay, stay, stay You took the time to memorize me My fears, my hopes, and dreams I just like hanging out with you, all the time All those times that you didn't leave, it's been occurring to me I'd like to hang out with you, for my whole life Stay, and I'll be loving you for quite some time No one else is gonna love me when I get mad, mad, mad So I think that it's best if we both stay, stay Stay, stay, stay, stay! Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay Stay, stay, stay, stay! Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay (Ha-ha-ha, that's so fun)",0.693,0.681,-7.039,0.025,0.0848,0,0.0768,0.663,100.02,4,205787,FALSE,C,major
Red (Taylor's Version),10,The Last Time (Taylor's Version),Taylor Swift,"Find myself at your door Just like all those times before I'm not sure how I got there All roads they lead me here I imagine you are home In your room, all alone And you open your eyes into mine And everything feels better And right before your eyes I'm breaking, no past No reasons why Just you and me This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye, eye, eye You find yourself at my door Just like all those times before You wear your best apology But I was there to watch you leave And all the times I let you in Just for you to go again Disappear when you come back Everything is better And right before your eyes I'm aching, run fast Nowhere to hide Just you and me This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye, eye, eye This is the last time you tell me I've got it wrong This is the last time I say it's been you all along This is the last time I let you in my door This is the last time, I won't hurt you anymore Oh-ho, oh-ho, oh-ho, oh-ho Oh-ho, oh-ho, oh-ho, oh-ho This is the last time I'm asking you this Put my name at the top of your list This is the last time I'm asking you why You break my heart in the blink of an eye This is the last time I'm asking you this (This is the last time I'm asking you this) Put my name at the top of your list (Put my name at the top of your list) This is the last time I'm asking you why (This is the last time I'm asking you why) You break my heart in the blink of an eye (You break my heart) This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this This is the last time I'm asking you, last time I'm asking you Last time I'm asking you this",0.502,0.534,-5.954,0.0278,0.0399,0,0.0977,0.155,94.05,4,299080,FALSE,D,major
Red (Taylor's Version),11,Holy Ground (Taylor's Version),Taylor Swift,"I was reminiscing just the other day While having coffee all alone And Lord it took me away Back to a first-glance feeling on New York time Back when you fit my poems like a perfect rhyme Took off faster than a green light, go Yeah you skip the conversation when you already know I left a note on the door with a joke we'd made And that was the first day And darling it was good Never looking down And right there where we stood Was holy ground Spinning like a girl in a brand new dress We had this big wide city all to ourselves We block the noise with the sound of, ""I need you"" And for the first time I had something to lose And I guess we fell apart in the usual way And the story's got dust on every page But sometimes I wonder how you think about it now And I see your face in every crowd 'Cause darling, it was good Never looking down And right there where we stood Was holy ground Tonight, I'm gonna dance For all that we've been through But I don't wanna dance If I'm not dancing with you Tonight, I'm gonna dance Like you were in this room But I don't wanna dance If I'm not dancing with you It was good Never looking down And right there where we stood Was holy ground Tonight, I'm gonna dance For all that we've been through But I don't wanna dance If I'm not dancing with you Tonight, I'm gonna dance Like you were in this room But I don't wanna dance If I'm not dancing with you",0.622,0.809,-5.623,0.0638,0.0288,0.00218,0.109,0.511,156.894,4,202960,FALSE,A,major
Red (Taylor's Version),12,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,"Long handwritten note, deep in your pocket Words, how little they mean, when you're a little too late I stood right by the tracks, your face in a locket Good girls, hopeful they'll be and long they will wait We had a beautiful magic love there What a sad, beautiful, tragic love affair In dreams, I meet you in warm conversation And we both wake in lonely beds, different cities And time is taking its sweet time erasing you And you've got your demons And darling, they all look like me 'Cause we had a beautiful magic love there What a sad, beautiful, tragic love affair (Whoa, oh, whoa, oh) Distance, timing, breakdown, fighting Silence, the train runs off its tracks Kiss me, try to fix it, could you just try to listen? Hang up, give up, and for the life of us we can't get back A beautiful magic love there What a sad, beautiful, tragic, beautiful, tragic, beautiful What we had, a beautiful magic love there What a sad, beautiful, tragic, love affair We had a beautiful magic love there What a sad, beautiful, tragic love affair",0.601,0.406,-11.827,0.0275,0.622,9.19e-5,0.133,0.232,130.059,3,284773,FALSE,G,major
Red (Taylor's Version),13,The Lucky One (Taylor's Version),Taylor Swift,"New to town with a made-up name In the angel's city, chasing fortune and fame And the camera flashes make it look like a dream You had it figured out since you were in school Everybody loves pretty, everybody loves cool So overnight, you look like a sixties queen Another name goes up in lights Like diamonds in the sky And they'll tell you now, you're the lucky one Yeah, they'll tell you now, you're the lucky one But can you tell me now, you're the lucky one? Oh, oh, oh Now, it's big black cars and Riviera views And your lover in the foyer doesn't even know you And your secrets end up splashed on the news front page And they tell you that you're lucky, but you're so confused 'Cause you don't feel pretty, you just feel used And all the young things line up to take your place Another name goes up in lights You wonder if you'll make it out alive And they'll tell you now, you're the lucky one Yeah, they'll tell you now, you're the lucky one But can you tell me now, you're the lucky one? Oh, oh, oh Oh, oh, oh It was a few years later, I showed up here And they still tell the legend of how you disappeared How you took the money and your dignity, and got the hell out They say you bought a bunch of land somewhere Chose the rose garden over Madison Square And it took some time, but I understand it now 'Cause now my name is up in lights But I think you got it right Let me tell you now, you're the lucky one Let me tell you now, you're the lucky one Let me tell you now, you're the lucky one, oh, oh, oh Yeah, they'll tell you now, you're the lucky one Yeah, they'll tell you now, you're the lucky one Let me tell you now, you're the lucky one, oh, oh, oh Oh, oh, whoa, oh, oh",0.686,0.571,-7.138,0.05,0.066,0,0.0608,0.538,117.889,4,240467,FALSE,E,major
Red (Taylor's Version),14,Everything Has Changed (Taylor's Version),Taylor Swift,"(You good to go?) All I knew this morning when I woke Is I know something now Know something now I didn't before And all I've seen since 18 hours ago Is green eyes and freckles and your smile In the back of my mind, making me feel like I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you, know you, know you 'Cause all I know is we said, ""Hello"" And your eyes look like coming home All I know is a simple name Everything has changed All I know is you held the door You'll be mine and I'll be yours All I know since yesterday Is everything has changed And all my walls stood tall, painted blue And I'll take 'em down, take 'em down And open up the door for you And all I feel in my stomach is butterflies The beautiful kind, making up for lost time Taking flight, making me feel right I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you better Know you better, know you better now I just wanna know you, know you, know you 'Cause all I know is we said, ""Hello"" And your eyes look like coming home All I know is a simple name Everything has changed All I know is you held the door You'll be mine and I'll be yours All I know since yesterday Is everything has changed Come back and tell me why I'm feeling like I've missed you all this time And meet me there tonight And let me know that it's not all in my mind I just wanna know you better Know you better, know you better now I just wanna know you, know you, know you All I know is we said, ""Hello"" And your eyes look like coming home All I know is a simple name Everything has changed All I know is you held the door And you'll be mine and I'll be yours All I know since yesterday Is everything has changed All I know is we said, ""Hello"" So dust off your highest hopes All I know is pouring rain And everything has changed All I know is a new found grace All my days, I'll know your face All I know since yesterday Is everything has changed",0.498,0.61,-5.098,0.0363,0.271,0,0.223,0.474,79.918,4,245427,FALSE,F#,major
Red (Taylor's Version),15,Starlight (Taylor's Version),Taylor Swift,"I said, ""Oh my, what a marvelous tune"" It was the best night Never would forget how he moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight Like we're made of starlight I met Bobby on the boardwalk, summer of '45 Picks me up late one night Out the window, we were seventeen and crazy, running wild, wild Can't remember what song it was playing when we walked in The night we snuck into a yacht club party Pretending to be a duchess and a prince And I said, ""Oh my, what a marvelous tune"" It was the best night, never would forget how he moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight, starlight Like we're made of starlight, starlight He said, ""Look at you, worrying too much about things you can't change You'll spend your whole life singing the blues if you keep thinking that way"" He was trying to skip rocks on the ocean, saying to me ""Don't you see the starlight, starlight? Don't you dream impossible things?"" Like, ""Oh my, what a marvelous tune"" It was the best night, never would forget how he moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight, starlight Like we're made of starlight, starlight Ooh-ooh, he's talking crazy Ooh-ooh, dancing with me Ooh-ooh, we could get married Have ten kids and teach 'em how to dream (Ooh, hoo, hoo) (Ooh, hoo, hoo) (Ooh, hoo, hoo) (Ooh, hoo, hoo) Oh my, what a marvelous tune It was the best night, never would forget how he moved The whole place was dressed to the nines And we were dancing, dancing Like we're made of starlight, starlight Like we're made of starlight, starlight Like we're made of starlight, starlight Like we dream impossible dreams Like starlight, starlight (Ooh, hoo, hoo) Like we dream impossible dreams (Ooh, hoo, hoo) Don't you see the starlight, starlight? (Ooh, hoo, hoo) Don't you dream impossible things?",0.628,0.685,-5.864,0.0358,0.00324,0,0.18,0.605,126.014,4,220413,FALSE,E,major
